,disciplina,numero_questao,assunto,enunciado,alternativas,gabarito
209,afo,Questão 30:, Despesas com Pessoal e Seguridade Social na LRF (arts. 18 a 24),"Considere as tabelas a seguir, que apresentam informações hipotéticas da execução orçamentária e financeira divulgadas por um município paulista, não tendo sido inscritas despesas em restos a pagar no final do ano, para responder às questões de números 53 a 55.
  Receitas arrecadadas Valor em R$ mil
Aluguéis 700
Contribuições dos servidores ao RPPS 600
Cota-parte do FPM 5.200
IPTU 13.700
ISS 9.200
Operações de crédito 5.800
Taxas 3.500
Vendas de imóvel 1.100
    Despesas empenhadas Valor em R$ mil
Amortização de empréstimos 5.000
Aquisição de ambulância 200
Juros e encargos da dívida 1.700
Material de consumo 7.000
Obras e instalações 4.200
Pessoal e encargos – Poder executivo 18.700
Pessoal e encargos – Poder legislativo 2.100
  Observando as tabelas, com relação aos limites de gastos de pessoal estabelecidos na Lei de Responsabilidade Fiscal, o valor total do executivo que não poderá ser excedido é igual a
 a)  R$ 18.700 mil.
 b)  R$ 16.570 mil.
 c)  R$ 15.697 mil.
 d)  R$ 17.442 mil.
 e)  R$ 15.550 mil."," a)  R$ 18.700 mil.
 b)  R$ 16.570 mil.
 c)  R$ 15.697 mil.
 d)  R$ 17.442 mil.
 e)  R$ 15.550 mil.",D
210,afo,Questão 31:, Despesas com Pessoal e Seguridade Social na LRF (arts. 18 a 24),"Na verificação do atendimento dos limites de despesa de pessoal fixados na Lei Complementar nº 101, não serão computadas as despesas
 a)  relativas a inativos e pensionistas.
 b)  de indenização por demissão de servidores ou empregados.
 c)  decorrentes de decisão judicial e da competência do mesmo período ao da apuração.
 d)  com o pagamento de encargos sociais e contribuições recolhidas pelo ente às entidades de previdência.
 e)  com vencimentos e vantagens de natureza variável e personalíssimas."," a)  relativas a inativos e pensionistas.
 b)  de indenização por demissão de servidores ou empregados.
 c)  decorrentes de decisão judicial e da competência do mesmo período ao da apuração.
 d)  com o pagamento de encargos sociais e contribuições recolhidas pelo ente às entidades de previdência.
 e)  com vencimentos e vantagens de natureza variável e personalíssimas.",B
211,afo,Questão 32:, Planejamento e Orçamento Público na LRF (arts. 3º a 10),"Segundo os critérios fixados pela lei de diretrizes orçamentárias, ao final de um bimestre, se verificado que a realização da receita poderá não comportar o cumprimento das metas de resultado primário ou nominal estabelecidas no anexo de metas fiscais, os poderes e o ministério público promoverão, por ato próprio e nos montantes necessários, nos trinta dias subsequentes,"," a)  redução do empenho na mesma proporção percentual do cumprimento das metas de resultado primário ou nominal estabelecidas no anexo de metas fiscais.
 b)  limitação de 60% do empenho e 40% da movimentação financeira.
 c)  limitação do pagamento da dívida primária.
 d)  proibição de empenho e diminuição da movimentação financeira.
 e)  limitação de empenho e movimentação financeira.",E
212,afo,Questão 33:, Planejamento e Orçamento Público na LRF (arts. 3º a 10),"O Anexo de Riscos Fiscais, onde serão avaliados os passivos contingentes e outros riscos capazes de afetar as contas públicas, informando as providências a serem tomadas, caso se concretizem, é de estar contido na Lei"," a)  Geral do Orçamento.
 b)  do Plano Plurianual.
 c)  Diretrizes Orçamentárias.
 d)  do Orçamento Anual.
 e)  de Responsabilidade Fiscal.",C
213,afo,Questão 34:, Planejamento e Orçamento Público na LRF (arts. 3º a 10),"De acordo com a Lei Orçamentária Anual, disposta no artigo 5o da Lei de Responsabilidade Fiscal, é correto afirmar que todas as despesas relativas à"," a)  lei dos orçamentos deverão ser aprovadas em trinta dias.
 b)  lei orçamentária poderão ser supridas de crédito adicional sem justificativa.
 c)  dívida pública, mobiliária ou contratual, e as receitas que as atenderão, constarão da lei orçamentária anual.
 d)  lei orçamentária poderão ser supridas de crédito adicional sem justificativa, mas apenas com autorização do Poder Legislativo.
 e)  lei dos orçamentos deverão ser aprovadas ao final do bimestre, observado o anexo de metas fiscais.",C
214,afo,Questão 35:, Planejamento e Orçamento Público na LRF (arts. 3º a 10),"Conforme o art. 4º da LC 101/00, até o final dos meses de maio, setembro e fevereiro, o Poder Executivo demonstrará
e avaliará ______________ , em audiência pública na comissão referida em Lei ou equivalente nas Casas Legislativas estaduais e municipais."," a)  a gestão pública financeira trimestral sob sua responsabilidade
 b)  o estabelecimento de novos limites e metas fiscais e sociais
 c)  os limites de resultado primário estabelecido, para determinação de ações corretivas no orçamento
 d)  o cumprimento das metas fiscais de cada quadrimestre
 e)  as políticas monetária, creditícia e cambial, evidenciando o impacto e o custo fiscal de suas operações",D
215,afo,Questão 36:, Planejamento e Orçamento Público na LRF (arts. 3º a 10),"A reserva de contingência, estabelecida na Lei de diretrizes orçamentárias e cujo objetivo é atender aos passivos contingentes e outros riscos e eventos fiscais imprevistos, será definida com base"," a)  na receita corrente líquida.
 b)  no histórico de ocorrências contingenciais.
 c)  nos créditos adicionais requisitados.
 d)  na receita orçamentária bruta.
 e)  nas variações patrimoniais aumentativas líquidas.",A
216,afo,Questão 37:, Planejamento e Orçamento Público na LRF (arts. 3º a 10),"Sobre a Seção II da Lei de Responsabilidade Fiscal, em consonância com a Constituição Federal, determina-se que a Lei das Diretrizes Orçamentárias também disporá sobre"," a)  equilíbrio entre receitas correntes e despesas correntes.
 b)  normas relativas ao controle de custos e à avaliação dos resultados dos programas financiados com recursos dos orçamentos.
 c)  equilíbrio entre receitas de capital e despesas de capital.
 d)  medidas de contenção e compensação orçamentária.
 e)  condições e exigências sobre a emissão de papel moeda com anuência do Banco Central.",B
217,afo,Questão 38:, Planejamento e Orçamento Público na LRF (arts. 3º a 10),A Lei de Diretrizes Orçamentárias atenderá o preconizado pela Constituição e disporá também sobre," a)  equilíbrio entre ativos e passivos.
 b)  normas relativas ao controle de receitas e à avaliação dos custos atribuídos aos programas financiados com recursos dos orçamentos.
 c)  os benefícios e as transferências de recursos a entidades públicas e privadas.
 d)  a distribuição de renda para entidades de demais esferas públicas.
 e)  critérios e forma de limitação de empenho, a ser efetivada nas hipóteses previstas na Lei de Responsabilidade Fiscal.",E
218,afo,Questão 39:, Planejamento e Orçamento Público na LRF (arts. 3º a 10),"Conforme determina a Lei de Responsabilidade Fiscal, a Lei de Diretrizes Orçamentárias (LDO) deverá compreender os seguintes conteúdos:
 a)  critérios para limitação de empenho, normas relativas ao controle de custos e exigências para transferências de recursos a entidades privadas e públicas.
 b)  anexo de metas fiscais, critérios para limitação de empenho e estabelecimento de diretrizes e metas de longo prazo – estratégicas.
 c)  anexo de metas de resultado primário e nominal, orçamento de investimentos e evolução do patrimônio líquido.
 d)  orçamento fiscal, de seguridade social e de investimentos.
 e)  despesas de capital, critérios para limitação de empenho e critérios para inscrição em restos a pagar."," a)  critérios para limitação de empenho, normas relativas ao controle de custos e exigências para transferências de recursos a entidades privadas e públicas.
 b)  anexo de metas fiscais, critérios para limitação de empenho e estabelecimento de diretrizes e metas de longo prazo – estratégicas.
 c)  anexo de metas de resultado primário e nominal, orçamento de investimentos e evolução do patrimônio líquido.
 d)  orçamento fiscal, de seguridade social e de investimentos.
 e)  despesas de capital, critérios para limitação de empenho e critérios para inscrição em restos a pagar.",A
219,afo,Questão 40:, Planejamento e Orçamento Público na LRF (arts. 3º a 10),"Conforme a Lei de Responsabilidade Fiscal, a Lei de Diretrizes Orçamentárias disporá sobre"," a)  as medidas de desempenho, com a finalidade de medir as realizações e os esforços dispendidos nos programas.
 b)  a regionalização, por região administrativa, obrigatória.
 c)  as contas do ativo e do passivo que são classificadas como financeiras ou permanentes.
 d)  os objetivos e propósitos perseguidos pelo ente público e para cuja consecução são utilizados recursos orçamentários.
 e)  normas relativas ao controle de custos e à avaliação dos resultados dos programas financiados com recursos dos orçamentos.",E
220,afo,Questão 41:, Planejamento e Orçamento Público na LRF (arts. 3º a 10),"O controle sobre as finanças públicas, expresso em Metas e conforme a legislação, será objeto de audiências públicas a cada
 a)  mês.
 b)  bimestre.
 c)  trimestre.
 d)  quadrimestre.
 e)  semestre."," a)  mês.
 b)  bimestre.
 c)  trimestre.
 d)  quadrimestre.
 e)  semestre.",D
221,afo,Questão 42:, Planejamento e Orçamento Público na LRF (arts. 3º a 10),"Nos termos do que prevê a Lei de Responsabilidade Fiscal (Lei Complementar nº 101/2000), se verificado, ao final de um bimestre, que a realização da receita poderá não comportar o cumprimento das metas de resultado primário ou nominal estabelecidas no Anexo de Metas Fiscais, o Município deverá limitar o empenho e movimentação financeira, segundo os critérios fixados pela lei de diretrizes orçamentárias. Todavia, o referido diploma legal estabelece, expressamente, nessa situação, que não serão objeto de limitação as despesas que constituam obrigações constitucionais e legais do Município, inclusive aquelas destinadas ao pagamento de
 a)  serviço da dívida, e as ressalvadas pela lei de diretrizes orçamentárias.
 b)  vencimentos dos servidores públicos, aposentadorias e pensões e de serviços de saúde e assistência social.
 c)  fornecedores de bens essenciais ao funcionamento dos órgãos públicos e aquelas previstas no orçamento.
 d)  despesas com pessoal ocupantes de cargos de provimento efetivo, de custeio em geral e de capital e aquelas previstas no plano plurianual.
 e)  despesas obrigatórias de caráter continuado e a dos serviços da dívida."," a)  serviço da dívida, e as ressalvadas pela lei de diretrizes orçamentárias.
 b)  vencimentos dos servidores públicos, aposentadorias e pensões e de serviços de saúde e assistência social.
 c)  fornecedores de bens essenciais ao funcionamento dos órgãos públicos e aquelas previstas no orçamento.
 d)  despesas com pessoal ocupantes de cargos de provimento efetivo, de custeio em geral e de capital e aquelas previstas no plano plurianual.
 e)  despesas obrigatórias de caráter continuado e a dos serviços da dívida.",A
222,afo,Questão 43:, Da Receita Pública na LRF (arts. 11 a 14),"Tendo em vista o disposto na Lei de Responsabilidade Fiscal (Lei Complementar no 101/2000), assinale a alternativa que contempla um imposto cuja alteração de alíquota, com redução discriminada do tributo, representaria uma renúncia de receita vedada pela referida lei."," a)  Importação de produtos estrangeiros.
 b)  Exportação, para o exterior, de produtos nacionais ou nacionalizados.
 c)  Produtos industrializados.
 d)  Operações de crédito, câmbio e seguro, ou relativas a títulos ou valores mobiliários.
 e)  Propriedade territorial rural.",E
223,afo,Questão 44:, Da Receita Pública na LRF (arts. 11 a 14),"Sobre a renúncia da receita, abarcada no artigo 14 da Lei de Responsabilidade Fiscal, o perdão da multa que visa excluir o crédito tributário na parte relativa à multa aplicada pelo sujeito ativo ao sujeito passivo, por infrações cometidas por este anteriormente à vigência da lei que a concedeu é definido como:"," a)  Remissão.
 b)  Crédito presumido.
 c)  Subsídio.
 d)  Anistia.
 e)  Concessão de isenção.",D
